image_path,detected_objects,max_confidence,image_category
data/raw/images/lobelia4cosmetics/22236.jpg,"person, refrigerator",0.8406544327735901,lifestyle_shot
data/raw/images/lobelia4cosmetics/22237.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22238.jpg,bottle,0.8006813526153564,product_listing
data/raw/images/lobelia4cosmetics/22239.jpg,person,0.5967599749565125,lifestyle_shot
data/raw/images/lobelia4cosmetics/22240.jpg,bottle,0.869976282119751,product_listing
data/raw/images/lobelia4cosmetics/22241.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22242.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22243.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22244.jpg,bottle,0.570781409740448,product_listing
data/raw/images/lobelia4cosmetics/22245.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22246.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22247.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22248.jpg,"hot dog, hot dog",0.5860731601715088,unclassified
data/raw/images/lobelia4cosmetics/22249.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22250.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22251.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22252.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22253.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22254.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22255.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22256.jpg,bottle,0.8075851202011108,product_listing
data/raw/images/lobelia4cosmetics/22257.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22258.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22259.jpg,bottle,0.7726439237594604,product_listing
data/raw/images/lobelia4cosmetics/22260.jpg,bottle,0.904463529586792,product_listing
data/raw/images/lobelia4cosmetics/22261.jpg,bottle,0.570781409740448,product_listing
data/raw/images/lobelia4cosmetics/22262.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22263.jpg,bottle,0.579176127910614,product_listing
data/raw/images/lobelia4cosmetics/22264.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22265.jpg,person,0.5967599749565125,lifestyle_shot
data/raw/images/lobelia4cosmetics/22266.jpg,bottle,0.9318893551826477,product_listing
data/raw/images/lobelia4cosmetics/22267.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22268.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22269.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22270.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22271.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22272.jpg,person,0.624140202999115,lifestyle_shot
data/raw/images/lobelia4cosmetics/22273.jpg,person,0.6789193153381348,lifestyle_shot
data/raw/images/lobelia4cosmetics/22274.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22275.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22276.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22277.jpg,bottle,0.579176127910614,product_listing
data/raw/images/lobelia4cosmetics/22278.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22279.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22280.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22281.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22282.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22283.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22284.jpg,bottle,0.7326316237449646,product_listing
data/raw/images/lobelia4cosmetics/22285.jpg,"person, refrigerator",0.8406544327735901,lifestyle_shot
data/raw/images/lobelia4cosmetics/22286.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22287.jpg,bottle,0.869976282119751,product_listing
data/raw/images/lobelia4cosmetics/22288.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22289.jpg,bottle,0.8075851202011108,product_listing
data/raw/images/lobelia4cosmetics/22290.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22291.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22292.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22293.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22294.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22295.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22296.jpg,bottle,0.579176127910614,product_listing
data/raw/images/lobelia4cosmetics/22297.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22298.jpg,bottle,0.9318893551826477,product_listing
data/raw/images/lobelia4cosmetics/22299.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22300.jpg,bottle,0.570781409740448,product_listing
data/raw/images/lobelia4cosmetics/22301.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22302.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22303.jpg,"bottle, bottle",0.9156719446182251,product_listing
data/raw/images/lobelia4cosmetics/22304.jpg,bottle,0.8690327405929565,product_listing
data/raw/images/lobelia4cosmetics/22305.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22306.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22307.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22308.jpg,person,0.7900387644767761,lifestyle_shot
data/raw/images/lobelia4cosmetics/22309.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22310.jpg,bottle,0.8006813526153564,product_listing
data/raw/images/lobelia4cosmetics/22311.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22312.jpg,bottle,0.7326316237449646,product_listing
data/raw/images/lobelia4cosmetics/22313.jpg,"person, refrigerator",0.8406544327735901,lifestyle_shot
data/raw/images/lobelia4cosmetics/22314.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22315.jpg,bottle,0.869976282119751,product_listing
data/raw/images/lobelia4cosmetics/22316.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22317.jpg,bottle,0.8075851202011108,product_listing
data/raw/images/lobelia4cosmetics/22318.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22319.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22320.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22321.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22322.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22323.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22324.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22325.jpg,person,0.624140202999115,lifestyle_shot
data/raw/images/lobelia4cosmetics/22326.jpg,person,0.6789193153381348,lifestyle_shot
data/raw/images/lobelia4cosmetics/22327.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22328.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22329.jpg,bottle,0.570781409740448,product_listing
data/raw/images/lobelia4cosmetics/22330.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22331.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22332.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22333.jpg,"hot dog, hot dog",0.5860731601715088,unclassified
data/raw/images/lobelia4cosmetics/22334.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22335.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22336.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22337.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22338.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22339.jpg,person,0.5967599749565125,lifestyle_shot
data/raw/images/lobelia4cosmetics/22340.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22341.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22342.jpg,bottle,0.9318893551826477,product_listing
data/raw/images/lobelia4cosmetics/22343.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22344.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22345.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22346.jpg,bottle,0.579176127910614,product_listing
data/raw/images/lobelia4cosmetics/22347.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22348.jpg,bottle,0.940760612487793,product_listing
data/raw/images/lobelia4cosmetics/22349.jpg,bottle,0.9543537497520447,product_listing
data/raw/images/lobelia4cosmetics/22350.jpg,bottle,0.841687023639679,product_listing
data/raw/images/lobelia4cosmetics/22351.jpg,bottle,0.7357080578804016,product_listing
data/raw/images/lobelia4cosmetics/22352.jpg,bottle,0.9070147275924683,product_listing
data/raw/images/lobelia4cosmetics/22353.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22354.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22356.jpg,"bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle",0.6552391052246094,product_listing
data/raw/images/lobelia4cosmetics/22357.jpg,"bottle, bottle, bottle, bottle, bottle, bottle",0.8551762700080872,product_listing
data/raw/images/lobelia4cosmetics/22358.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22359.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22360.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22361.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22362.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22363.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22364.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22365.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22366.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22367.jpg,person,0.5967599749565125,lifestyle_shot
data/raw/images/lobelia4cosmetics/22368.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22369.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22370.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22371.jpg,bottle,0.5251970887184143,product_listing
data/raw/images/lobelia4cosmetics/22372.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22373.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22374.jpg,bottle,0.7991387844085693,product_listing
data/raw/images/lobelia4cosmetics/22375.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22376.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22377.jpg,bottle,0.9407469630241394,product_listing
data/raw/images/lobelia4cosmetics/22378.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22379.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22380.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22381.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22382.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22383.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22384.jpg,person,0.624140202999115,lifestyle_shot
data/raw/images/lobelia4cosmetics/22385.jpg,person,0.6789193153381348,lifestyle_shot
data/raw/images/lobelia4cosmetics/22386.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22387.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22388.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22389.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22390.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22391.jpg,bottle,0.904463529586792,product_listing
data/raw/images/lobelia4cosmetics/22392.jpg,bottle,0.570781409740448,product_listing
data/raw/images/lobelia4cosmetics/22393.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22394.jpg,person,0.6146905422210693,lifestyle_shot
data/raw/images/lobelia4cosmetics/22395.jpg,"bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle",0.6552391052246094,product_listing
data/raw/images/lobelia4cosmetics/22396.jpg,"bottle, bottle, bottle, bottle, bottle, bottle",0.8551762700080872,product_listing
data/raw/images/lobelia4cosmetics/22397.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22398.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22399.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22400.jpg,person,0.7900387644767761,lifestyle_shot
data/raw/images/lobelia4cosmetics/22401.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22402.jpg,bottle,0.8006813526153564,product_listing
data/raw/images/lobelia4cosmetics/22403.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22404.jpg,bottle,0.7326316237449646,product_listing
data/raw/images/lobelia4cosmetics/22405.jpg,"person, refrigerator",0.8406544327735901,lifestyle_shot
data/raw/images/lobelia4cosmetics/22406.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22407.jpg,bottle,0.869976282119751,product_listing
data/raw/images/lobelia4cosmetics/22408.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22409.jpg,bottle,0.8075851202011108,product_listing
data/raw/images/lobelia4cosmetics/22410.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22411.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22412.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22413.jpg,bottle,0.5251970887184143,product_listing
data/raw/images/lobelia4cosmetics/22414.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22415.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22416.jpg,bottle,0.7991387844085693,product_listing
data/raw/images/lobelia4cosmetics/22417.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22418.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22419.jpg,bottle,0.9407469630241394,product_listing
data/raw/images/lobelia4cosmetics/22420.jpg,"bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle",0.6552391052246094,product_listing
data/raw/images/lobelia4cosmetics/22421.jpg,"bottle, bottle, bottle, bottle, bottle, bottle",0.8551762700080872,product_listing
data/raw/images/lobelia4cosmetics/22422.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22423.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22424.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22425.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22426.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22427.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22428.jpg,person,0.7900387644767761,lifestyle_shot
data/raw/images/lobelia4cosmetics/22429.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22430.jpg,bottle,0.8006813526153564,product_listing
data/raw/images/lobelia4cosmetics/22431.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22432.jpg,bottle,0.7326316237449646,product_listing
data/raw/images/lobelia4cosmetics/22433.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22434.jpg,bottle,0.8075851202011108,product_listing
data/raw/images/lobelia4cosmetics/22435.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22436.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22437.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22438.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22439.jpg,person,0.624140202999115,lifestyle_shot
data/raw/images/lobelia4cosmetics/22440.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22441.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22442.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22443.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22444.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22445.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22446.jpg,"bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle",0.6552391052246094,product_listing
data/raw/images/lobelia4cosmetics/22447.jpg,"bottle, bottle, bottle, bottle, bottle, bottle",0.8551762700080872,product_listing
data/raw/images/lobelia4cosmetics/22448.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22449.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22450.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22451.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22452.jpg,bottle,0.5251970887184143,product_listing
data/raw/images/lobelia4cosmetics/22453.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22454.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22455.jpg,bottle,0.7991387844085693,product_listing
data/raw/images/lobelia4cosmetics/22456.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22457.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22458.jpg,bottle,0.9407469630241394,product_listing
data/raw/images/lobelia4cosmetics/22459.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22460.jpg,bottle,0.8075851202011108,product_listing
data/raw/images/lobelia4cosmetics/22461.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22462.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22463.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22464.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22465.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22466.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22467.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22468.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22469.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22470.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22471.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22472.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22473.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22474.jpg,person,0.624140202999115,lifestyle_shot
data/raw/images/lobelia4cosmetics/22475.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22476.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22477.jpg,"bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle",0.6552391052246094,product_listing
data/raw/images/lobelia4cosmetics/22478.jpg,"bottle, bottle, bottle, bottle, bottle, bottle",0.8551762700080872,product_listing
data/raw/images/lobelia4cosmetics/22479.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22480.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22481.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22482.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22483.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22484.jpg,bottle,0.5251970887184143,product_listing
data/raw/images/lobelia4cosmetics/22485.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22486.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22487.jpg,bottle,0.7991387844085693,product_listing
data/raw/images/lobelia4cosmetics/22488.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22489.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22490.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22491.jpg,bottle,0.8075851202011108,product_listing
data/raw/images/lobelia4cosmetics/22492.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22493.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22494.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22495.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22496.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22497.jpg,"hot dog, hot dog",0.5860731601715088,unclassified
data/raw/images/lobelia4cosmetics/22498.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22499.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22500.jpg,person,0.5967599749565125,lifestyle_shot
data/raw/images/lobelia4cosmetics/22501.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22502.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22503.jpg,bottle,0.9318893551826477,product_listing
data/raw/images/lobelia4cosmetics/22504.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22505.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22506.jpg,bottle,0.579176127910614,product_listing
data/raw/images/lobelia4cosmetics/22507.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22508.jpg,"person, refrigerator",0.8406544327735901,lifestyle_shot
data/raw/images/lobelia4cosmetics/22509.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22510.jpg,bottle,0.869976282119751,product_listing
data/raw/images/lobelia4cosmetics/22511.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22512.jpg,bottle,0.8075851202011108,product_listing
data/raw/images/lobelia4cosmetics/22513.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22514.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22515.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22516.jpg,person,0.5967599749565125,lifestyle_shot
data/raw/images/lobelia4cosmetics/22517.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22518.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22519.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22520.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22521.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22522.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22523.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22524.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22525.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22526.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22527.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22528.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22529.jpg,person,0.624140202999115,lifestyle_shot
data/raw/images/lobelia4cosmetics/22530.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22531.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22532.jpg,bottle,0.9318893551826477,product_listing
data/raw/images/lobelia4cosmetics/22533.jpg,"bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle, bottle",0.6552391052246094,product_listing
data/raw/images/lobelia4cosmetics/22534.jpg,"bottle, bottle, bottle, bottle, bottle, bottle",0.8551762700080872,product_listing
data/raw/images/lobelia4cosmetics/22535.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22536.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22537.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22538.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22539.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22540.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22541.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22542.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22543.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22544.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22545.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22546.jpg,person,0.5967599749565125,lifestyle_shot
data/raw/images/lobelia4cosmetics/22547.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22548.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22549.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22550.jpg,"hot dog, hot dog",0.5860731601715088,unclassified
data/raw/images/lobelia4cosmetics/22551.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22552.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22553.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22554.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22555.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22556.jpg,bottle,0.8075851202011108,product_listing
data/raw/images/lobelia4cosmetics/22557.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22558.jpg,person,0.7900387644767761,lifestyle_shot
data/raw/images/lobelia4cosmetics/22559.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22560.jpg,bottle,0.8006813526153564,product_listing
data/raw/images/lobelia4cosmetics/22561.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22562.jpg,bottle,0.7326316237449646,product_listing
data/raw/images/lobelia4cosmetics/22563.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22564.jpg,bottle,0.8075851202011108,product_listing
data/raw/images/lobelia4cosmetics/22565.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22566.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22567.jpg,person,0.8363927006721497,lifestyle_shot
data/raw/images/lobelia4cosmetics/22568.jpg,bottle,0.9318893551826477,product_listing
data/raw/images/lobelia4cosmetics/22569.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22570.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22571.jpg,bottle,0.579176127910614,product_listing
data/raw/images/lobelia4cosmetics/22572.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22573.jpg,bottle,0.869976282119751,product_listing
data/raw/images/lobelia4cosmetics/22574.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22575.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22576.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22577.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22578.jpg,"bottle, bottle",0.9156719446182251,product_listing
data/raw/images/lobelia4cosmetics/22579.jpg,bottle,0.8690327405929565,product_listing
data/raw/images/lobelia4cosmetics/22580.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22581.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22582.jpg,bottle,0.519117534160614,product_listing
data/raw/images/lobelia4cosmetics/22583.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22584.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22585.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22586.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22587.jpg,bottle,0.904463529586792,product_listing
data/raw/images/lobelia4cosmetics/22588.jpg,bottle,0.570781409740448,product_listing
data/raw/images/lobelia4cosmetics/22589.jpg,bottle,0.5016918182373047,product_listing
data/raw/images/lobelia4cosmetics/22590.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22591.jpg,,0.0,unclassified
data/raw/images/lobelia4cosmetics/22592.jpg,,0.0,unclassified
